review,rating,date,bank,source,sentiment,confidence
Highly secure and extremely user friendly interface. Perfect job.,5,2026-03-14,BOA,Google Play,POSITIVE,0.9997780919075012
Love the new UI updates. Everything is seamless and responsive.,5,2026-03-31,BOA,Google Play,POSITIVE,0.9998515844345093
Super fast transaction processing. Saved me a lot of time.,5,2026-04-28,BOA,Google Play,POSITIVE,0.9696264863014221
Very slow authentication process. Fix the login screen loop.,1,2026-04-27,BOA,Google Play,NEGATIVE,0.9994550347328186
Fantastic banking experience. Transactions are instant and reliable.,5,2026-01-19,BOA,Google Play,POSITIVE,0.9998776912689209
Easy to send money to other banks. Good work on the features.,4,2026-05-07,BOA,Google Play,POSITIVE,0.9997137188911438
App keeps crashing after the latest update. Very frustrating.,1,2026-03-18,BOA,Google Play,NEGATIVE,0.9988941550254822
The mobile app transfers fail often. Customer service doesn't help.,2,2026-01-26,BOA,Google Play,NEGATIVE,0.9989086389541626
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-01-01,BOA,Google Play,NEGATIVE,0.9997976422309875
Average app. It serves the basic purpose of checking balances.,3,2026-01-03,BOA,Google Play,NEGATIVE,0.9823229908943176
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-04-08,BOA,Google Play,NEGATIVE,0.9984906911849976
Transfer is fine but airtime topup is completely broken right now.,3,2026-03-31,BOA,Google Play,NEGATIVE,0.9915052056312561
Very convenient for paying utility bills from home. Satisfied.,4,2026-03-03,BOA,Google Play,POSITIVE,0.9979442954063416
Very slow authentication process. Fix the login screen loop.,1,2026-05-07,BOA,Google Play,NEGATIVE,0.9994550347328186
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-04-21,BOA,Google Play,NEGATIVE,0.9984906911849976
Highly secure and extremely user friendly interface. Perfect job.,5,2026-02-01,BOA,Google Play,POSITIVE,0.9997780919075012
Fantastic banking experience. Transactions are instant and reliable.,5,2026-05-07,BOA,Google Play,POSITIVE,0.9998776912689209
Very convenient for paying utility bills from home. Satisfied.,4,2026-03-05,BOA,Google Play,POSITIVE,0.9979442954063416
Fantastic banking experience. Transactions are instant and reliable.,5,2026-04-03,BOA,Google Play,POSITIVE,0.9998776912689209
Average app. It serves the basic purpose of checking balances.,3,2026-02-14,BOA,Google Play,NEGATIVE,0.9823229908943176
Very convenient for paying utility bills from home. Satisfied.,4,2026-03-29,BOA,Google Play,POSITIVE,0.9979442954063416
Transfer is fine but airtime topup is completely broken right now.,3,2026-04-22,BOA,Google Play,NEGATIVE,0.9915052056312561
The user interface is confusing. It takes too many steps to send money.,2,2026-03-29,BOA,Google Play,NEGATIVE,0.999772846698761
App keeps crashing after the latest update. Very frustrating.,1,2026-04-25,BOA,Google Play,NEGATIVE,0.9988941550254822
Highly secure and extremely user friendly interface. Perfect job.,5,2026-02-04,BOA,Google Play,POSITIVE,0.9997780919075012
The system is down completely when I try to pay at a merchant counter.,1,2026-02-02,BOA,Google Play,NEGATIVE,0.9997826218605042
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-01-15,BOA,Google Play,NEGATIVE,0.9997976422309875
Easy to send money to other banks. Good work on the features.,4,2026-04-29,BOA,Google Play,POSITIVE,0.9997137188911438
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-02-20,BOA,Google Play,NEGATIVE,0.9997976422309875
Super fast transaction processing. Saved me a lot of time.,5,2026-03-31,BOA,Google Play,POSITIVE,0.9696264863014221
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-04-14,BOA,Google Play,NEGATIVE,0.9997976422309875
Transfer is fine but airtime topup is completely broken right now.,3,2026-02-20,BOA,Google Play,NEGATIVE,0.9915052056312561
Highly secure and extremely user friendly interface. Perfect job.,5,2026-02-17,BOA,Google Play,POSITIVE,0.9997780919075012
Love the new UI updates. Everything is seamless and responsive.,5,2026-05-02,BOA,Google Play,POSITIVE,0.9998515844345093
"Good app, transfer speed is much faster now after the recent update.",4,2026-02-05,BOA,Google Play,POSITIVE,0.9989547729492188
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-02-21,BOA,Google Play,NEGATIVE,0.9984906911849976
Service is acceptable but transaction fees are getting too high.,3,2026-01-19,BOA,Google Play,NEGATIVE,0.9991235136985779
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-03-22,BOA,Google Play,NEGATIVE,0.9997976422309875
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-03-05,BOA,Google Play,NEGATIVE,0.9984906911849976
App keeps crashing after the latest update. Very frustrating.,1,2026-03-21,BOA,Google Play,NEGATIVE,0.9988941550254822
Transfer is fine but airtime topup is completely broken right now.,3,2026-03-12,BOA,Google Play,NEGATIVE,0.9915052056312561
Highly secure and extremely user friendly interface. Perfect job.,5,2026-03-25,BOA,Google Play,POSITIVE,0.9997780919075012
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-01-17,BOA,Google Play,NEGATIVE,0.9961382746696472
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-02-27,BOA,Google Play,NEGATIVE,0.9984906911849976
Very slow authentication process. Fix the login screen loop.,1,2026-03-01,BOA,Google Play,NEGATIVE,0.9994550347328186
It is okay but Telebirr is much faster than this app interface.,3,2026-01-22,BOA,Google Play,POSITIVE,0.9967328310012817
App keeps crashing after the latest update. Very frustrating.,1,2026-04-30,BOA,Google Play,NEGATIVE,0.9988941550254822
Highly secure and extremely user friendly interface. Perfect job.,5,2026-05-05,BOA,Google Play,POSITIVE,0.9997780919075012
Transfer is fine but airtime topup is completely broken right now.,3,2026-05-06,BOA,Google Play,NEGATIVE,0.9915052056312561
Very slow authentication process. Fix the login screen loop.,1,2026-04-15,BOA,Google Play,NEGATIVE,0.9994550347328186
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-03-06,BOA,Google Play,NEGATIVE,0.9984906911849976
It is okay but Telebirr is much faster than this app interface.,3,2026-03-23,BOA,Google Play,POSITIVE,0.9967328310012817
Highly secure and extremely user friendly interface. Perfect job.,5,2026-04-26,BOA,Google Play,POSITIVE,0.9997780919075012
"It works sometimes, but mostly gives a connection timeout error.",2,2026-01-20,BOA,Google Play,NEGATIVE,0.9973056316375732
Service is acceptable but transaction fees are getting too high.,3,2026-01-11,BOA,Google Play,NEGATIVE,0.9991235136985779
Very slow authentication process. Fix the login screen loop.,1,2026-02-22,BOA,Google Play,NEGATIVE,0.9994550347328186
Very slow authentication process. Fix the login screen loop.,1,2026-03-15,BOA,Google Play,NEGATIVE,0.9994550347328186
Very slow authentication process. Fix the login screen loop.,1,2026-02-10,BOA,Google Play,NEGATIVE,0.9994550347328186
Very slow authentication process. Fix the login screen loop.,1,2026-03-23,BOA,Google Play,NEGATIVE,0.9994550347328186
Very convenient for paying utility bills from home. Satisfied.,4,2026-01-10,BOA,Google Play,POSITIVE,0.9979442954063416
App features are okay but the notifications lag behind considerably.,2,2026-02-20,BOA,Google Play,NEGATIVE,0.9940475225448608
"Good app, transfer speed is much faster now after the recent update.",4,2026-03-29,BOA,Google Play,POSITIVE,0.9989547729492188
Takes too long to load my balance statement. Needs optimization.,2,2026-02-10,BOA,Google Play,NEGATIVE,0.9996730089187622
App keeps crashing after the latest update. Very frustrating.,1,2026-03-15,BOA,Google Play,NEGATIVE,0.9988941550254822
Highly secure and extremely user friendly interface. Perfect job.,5,2026-03-05,BOA,Google Play,POSITIVE,0.9997780919075012
Works smoothly on my phone. Fingerprint login is a great addition.,4,2026-04-02,BOA,Google Play,POSITIVE,0.9994304776191711
App features are okay but the notifications lag behind considerably.,2,2026-02-17,BOA,Google Play,NEGATIVE,0.9940475225448608
Fantastic banking experience. Transactions are instant and reliable.,5,2026-01-21,BOA,Google Play,POSITIVE,0.9998776912689209
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-04-17,BOA,Google Play,NEGATIVE,0.9997976422309875
The mobile app transfers fail often. Customer service doesn't help.,2,2026-02-06,BOA,Google Play,NEGATIVE,0.9989086389541626
Highly secure and extremely user friendly interface. Perfect job.,5,2026-02-04,BOA,Google Play,POSITIVE,0.9997780919075012
"It works sometimes, but mostly gives a connection timeout error.",2,2026-01-24,BOA,Google Play,NEGATIVE,0.9973056316375732
"Good app, transfer speed is much faster now after the recent update.",4,2026-04-17,BOA,Google Play,POSITIVE,0.9989547729492188
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-05-09,BOA,Google Play,POSITIVE,0.9998102784156799
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-01-07,BOA,Google Play,NEGATIVE,0.9997976422309875
Super fast transaction processing. Saved me a lot of time.,5,2026-01-26,BOA,Google Play,POSITIVE,0.9696264863014221
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-05-02,BOA,Google Play,NEGATIVE,0.9961382746696472
Love the new UI updates. Everything is seamless and responsive.,5,2026-04-21,BOA,Google Play,POSITIVE,0.9998515844345093
Super fast transaction processing. Saved me a lot of time.,5,2026-03-13,BOA,Google Play,POSITIVE,0.9696264863014221
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-04-10,BOA,Google Play,POSITIVE,0.9998102784156799
The mobile app transfers fail often. Customer service doesn't help.,2,2026-02-09,BOA,Google Play,NEGATIVE,0.9989086389541626
Super fast transaction processing. Saved me a lot of time.,5,2026-01-21,BOA,Google Play,POSITIVE,0.9696264863014221
Highly secure and extremely user friendly interface. Perfect job.,5,2026-01-08,BOA,Google Play,POSITIVE,0.9997780919075012
"Good app, transfer speed is much faster now after the recent update.",4,2026-04-28,BOA,Google Play,POSITIVE,0.9989547729492188
Love the new UI updates. Everything is seamless and responsive.,5,2026-01-09,BOA,Google Play,POSITIVE,0.9998515844345093
Average app. It serves the basic purpose of checking balances.,3,2026-02-11,BOA,Google Play,NEGATIVE,0.9823229908943176
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-01-16,BOA,Google Play,NEGATIVE,0.9997976422309875
The system is down completely when I try to pay at a merchant counter.,1,2026-02-04,BOA,Google Play,NEGATIVE,0.9997826218605042
App features are okay but the notifications lag behind considerably.,2,2026-04-14,BOA,Google Play,NEGATIVE,0.9940475225448608
"It works sometimes, but mostly gives a connection timeout error.",2,2026-02-09,BOA,Google Play,NEGATIVE,0.9973056316375732
The mobile app transfers fail often. Customer service doesn't help.,2,2026-01-30,BOA,Google Play,NEGATIVE,0.9989086389541626
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-02-28,BOA,Google Play,POSITIVE,0.9998102784156799
Very slow authentication process. Fix the login screen loop.,1,2026-02-25,BOA,Google Play,NEGATIVE,0.9994550347328186
Average app. It serves the basic purpose of checking balances.,3,2026-01-11,BOA,Google Play,NEGATIVE,0.9823229908943176
It is okay but Telebirr is much faster than this app interface.,3,2026-01-20,BOA,Google Play,POSITIVE,0.9967328310012817
Takes too long to load my balance statement. Needs optimization.,2,2026-05-07,BOA,Google Play,NEGATIVE,0.9996730089187622
Fantastic banking experience. Transactions are instant and reliable.,5,2026-03-18,BOA,Google Play,POSITIVE,0.9998776912689209
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-02-05,BOA,Google Play,NEGATIVE,0.9984906911849976
Super fast transaction processing. Saved me a lot of time.,5,2026-02-22,BOA,Google Play,POSITIVE,0.9696264863014221
App keeps crashing after the latest update. Very frustrating.,1,2026-03-15,BOA,Google Play,NEGATIVE,0.9988941550254822
Service is acceptable but transaction fees are getting too high.,3,2026-02-26,BOA,Google Play,NEGATIVE,0.9991235136985779
Very slow authentication process. Fix the login screen loop.,1,2026-01-16,BOA,Google Play,NEGATIVE,0.9994550347328186
Works smoothly on my phone. Fingerprint login is a great addition.,4,2026-01-18,BOA,Google Play,POSITIVE,0.9994304776191711
"Good app, transfer speed is much faster now after the recent update.",4,2026-01-04,BOA,Google Play,POSITIVE,0.9989547729492188
Reliable app for daily banking transactions. Recommended.,4,2026-01-23,BOA,Google Play,POSITIVE,0.9996591806411743
Service is acceptable but transaction fees are getting too high.,3,2026-01-28,BOA,Google Play,NEGATIVE,0.9991235136985779
App keeps crashing after the latest update. Very frustrating.,1,2026-04-27,BOA,Google Play,NEGATIVE,0.9988941550254822
The mobile app transfers fail often. Customer service doesn't help.,2,2026-03-05,BOA,Google Play,NEGATIVE,0.9989086389541626
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-04-10,BOA,Google Play,POSITIVE,0.9998102784156799
"Good app, transfer speed is much faster now after the recent update.",4,2026-02-26,BOA,Google Play,POSITIVE,0.9989547729492188
Takes too long to load my balance statement. Needs optimization.,2,2026-05-10,BOA,Google Play,NEGATIVE,0.9996730089187622
Easy to send money to other banks. Good work on the features.,4,2026-04-26,BOA,Google Play,POSITIVE,0.9997137188911438
Super fast transaction processing. Saved me a lot of time.,5,2026-02-06,BOA,Google Play,POSITIVE,0.9696264863014221
Love the new UI updates. Everything is seamless and responsive.,5,2026-05-07,BOA,Google Play,POSITIVE,0.9998515844345093
Easy to send money to other banks. Good work on the features.,4,2026-02-11,BOA,Google Play,POSITIVE,0.9997137188911438
Takes too long to load my balance statement. Needs optimization.,2,2026-02-17,BOA,Google Play,NEGATIVE,0.9996730089187622
Easy to send money to other banks. Good work on the features.,4,2026-01-20,BOA,Google Play,POSITIVE,0.9997137188911438
Average app. It serves the basic purpose of checking balances.,3,2026-03-13,BOA,Google Play,NEGATIVE,0.9823229908943176
Average app. It serves the basic purpose of checking balances.,3,2026-03-24,BOA,Google Play,NEGATIVE,0.9823229908943176
App keeps crashing after the latest update. Very frustrating.,1,2026-02-05,BOA,Google Play,NEGATIVE,0.9988941550254822
